Loại hình	Quận/Huyện	Phòng ngủ	Phòng tắm	Diện tích	Diện tích sử dụng	Tình hình nội thất	Loại chủ quyền	Dự án	Tháp	Trạng thái	Giá bán	Ban công	Phòng cho giúp việc	Sân vườn	Phòng giải trí	Chỗ đậu xe hơi	Hồ bơi riêng	Quầy minibar	Tầng hầm	Số tầng	Góc làm việc	Thời gian Xây dựng	Nhà kho	Nuôi thú cưng	Mục đích sử dụng	Thời gian bắt đầu bán	Mã nhà đất	Giá đăng	Loại hình nhà đất	Số phòng ngủ	Số phòng tắm	Gym	Bàn ghế phòng khách	Chiều dài	Chiều rộng	Diện tích sàn	TV	Máy hút mùi	Kệ TV	Cảm biến cháy	Tủ lạnh
Căn hộ	Quận 7	1	1	56 m²	53 m²	Nội thất cơ bản	HĐ mua bán	Ricca		Chưa bàn giao	1.88 tỷ	No	No	No	No	No	No	No	No	10																					
Căn hộ	Quận 6	2	1	56.7 m²				Ricca	BLOCK A	Chưa bàn giao	1.88 tỷ	No	No	No	No	No	No	No	No	7	No		No																		
Căn hộ	Quận 9	2	2	73 m²	73 m²	Đầy đủ nội thất		Luxcity	Block A		2.75 tỷ	No	No	No	No	No	No	No	No	6	No																				
Căn hộ	Bình Thạnh	2	2	80 m²		Không có nội thất		One Verandah			6.7 tỷ	Yes	No	No	No	Yes	No	No	Yes		No		Yes	No								Yes									
Căn hộ	Phú Nhuận	3	3	146 m²	146 m²	Nội thất cơ bản		Chánh Hưng - Giai Việt	A1		4 tỷ	No	No	No	No	No	No	No	No	6	No																				
Căn hộ	Quận 6	3	2	92 m²		Đầy đủ nội thất		City Gate	A1		2.85 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 2	1	1	38 m²	38 m²	Đầy đủ nội thất	HĐ mua bán	Sunrise CityView	B		1.9 tỷ	No	No	No	No	No	No	No		6		01/01/2017																			
Nhà phố	Quận 4	3	3	76.2 m²	76.2 m²	Không có nội thất	Sổ hồng				5.9 tỷ	No	No	No	No	No	No	No	No	1	No	01/01/2016																			
Căn hộ	Quận 8	2	2	75 m²	75 m²	Đầy đủ nội thất	HĐ mua bán				2.88 tỷ	No	No	No	No	No	No	No	No	4	No		No																		
Căn hộ	Quận 7	2	2	78.1 m²	70.46 m²	Không có nội thất		Saigon Intela	A		2.46 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	1	1	35 m²				Sunrise City			1.7 tỷ	No	No	No	No	No	No	No	No		No		No	No								No	No								
Căn hộ	Bình Chánh	3	2	75 m²	75 m²	Đầy đủ nội thất		Sunview Town			2.2 tỷ	No	No	No	No	No	No	No	No	10	No		No																		
Nhà phố	Thủ Đức	2	2	44.2 m²	85.1 m²	Nội thất cơ bản	Sổ hồng				3.6 tỷ	Yes	No	No	No	No	No	No	No	2	Yes		No																		
Căn hộ	Bình Thạnh	2	2	66.75 m²	64.41 m²	Nội thất cơ bản	HĐ mua bán	Ricca	BLOCK B	Chưa bàn giao	2.19 tỷ	No	No	No	No	No	No	No		13																					
Căn hộ	Quận 9	3	2	89.6 m²	89.6 m²	Đầy đủ nội thất	HĐ mua bán	Viva Riverside			3.96 tỷ	Yes	No	No	No	No	No	No	No	15	No																				
Biệt thự	Quận 7			110 m²	260 m²	Đầy đủ nội thất	Sổ hồng				7.3 tỷ	No	No	No	No	No	No	No	No	3	No		No											21 m	5 m						
Căn hộ	Quận 8	2	2	74.77 m²	68.47 m²	Không có nội thất		Saigon South Residence	A		2.9 tỷ	No	No	No	No	No	No	No	No	11	No																				
Căn hộ	Quận 4	2	2	81 m²		Nội thất cơ bản		Phú Mỹ Hưng Midtown	The Signature		5.15 tỷ	No	No	No	No	No	No	No	No	5	No		No																		
Căn hộ	Quận 7	2	2	66.6 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	SATURN	Chưa bàn giao	2.25 tỷ	No	No	No	No	No	No	No	No	7																					
Căn hộ	Quận 2	1	1	35.36 m²	33 m²	Không có nội thất	HĐ mua bán	The Sun Avenue	Block 4		1.95 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	71 m²	71 m²	Đầy đủ nội thất	HĐ mua bán	Saigon South Residence			3.6 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 4	3	3	114 m²	114 m²	Đầy đủ nội thất	HĐ mua bán	Sunrise CityView	A		6 tỷ	Yes	No	No	No	Yes	Yes	No	Yes	11																					
Nhà phố	Bình Thạnh	6	6	300 m²	300 m²	Không có nội thất	Sổ đỏ				30 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Quận 9	2	1	58 m²	55 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S9	Chưa bàn giao	2.98 tỷ	No	No	No	No	No	No	No	No																						
Căn hộ	Quận 7	2	1	59 m²	54 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.02		2.26 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	84.5 m²		Đầy đủ nội thất		Vinhomes Central Park			4.5 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No		để ở hoặc cho thuê	30/07/2017															
Căn hộ	Quận 9	2	2	90 m²	90 m²	Đầy đủ nội thất	Sổ hồng	Chung cư Phúc Yên			2.45 tỷ	No	No	No	No	No	No	No	No			01/01/2007				28/12/2021															
Căn hộ	Quận 2	3	3	112 m²	112 m²	Đầy đủ nội thất	Sổ hồng	Icon 56			6.1 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Quận 7	2	2	78.87 m²	78.87 m²	Nội thất cơ bản	HĐ mua bán	Topaz Elite	Phoenix 2		2.68 tỷ	No	No	No	No	No	No	No	No	31																					
Căn hộ	Quận 8	2	2	70 m²	70 m²			Sunrise Riverside			2.95 tỷ	No	No	No	No	No	No	No	No		No		No	No								No									
Căn hộ	Quận 9	2	2	70 m²	70 m²	Nội thất cơ bản		Celadon City	C		2.8 tỷ	No	No	No	No	No	No	No	No	10	No																				
Căn hộ	Quận 7	2	1	58 m²	58 m²	Không có nội thất		Carillon 7		Chưa bàn giao	2.3 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Quận 2	2	2	67.37 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	URANUS	Chưa bàn giao	2.22 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	2	69 m²	63 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.06		2.57 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	83 m²	83 m²	Đầy đủ nội thất	HĐ mua bán	Kingston Residence	K		5.8 tỷ	No	No	No	No	No	No	No				01/01/2015				15/12/2020															
Shophouse	Quận 7	4	6	147 m²	735 m²	Không có nội thất	HĐ mua bán	Vạn Phúc City		Chưa bàn giao	23 tỷ	No	No	No	No	No	No	No	No	5																					
Căn hộ	Quận 7	2	2	93 m²		Đầy đủ nội thất		Estella Heights			5.4 tỷ	Yes	No	No	No	Yes	Yes	No	No		No		No		Ở	03/04/2018															
Shophouse	Tân Phú	3	4	75 m²	75 m²	Không có nội thất	Sổ hồng	River Park			6.85 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Quận 7	3	2	81.5 m²	75.4 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.01		3.05 tỷ	No	No	No	No	No	No	No	No	6																					
Căn hộ	Quận 7	1	1	36 m²		Đầy đủ nội thất		Vinhomes Central Park			2.25 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No		Để ở	02/03/2018															
Căn hộ	Quận 9	2	2	74.24 m²	70.48 m²	Không có nội thất		Lavida Plus	Block B	Chưa bàn giao	3.25 tỷ	No	No	No	No	No	No	No	No		No																				
Office-tel	Quận 9	1	1		47 m²	Nội thất cơ bản	HĐ mua bán	The Sun Avenue			2.45 tỷ	No	No	No	No	No	No	No	No		No		No			07/11/2019															
	Quận 3			34																							MCE5388	4.7 tỷ	Nhà phố	2	2										
Căn hộ	Quận 4	2	2	76 m²	70.1 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 3		4.2 tỷ	No	No	No	No	No	No	No	No	28																					
Nhà phố	Bình Thạnh	4	3	104 m²	312 m²	Nội thất cơ bản	Sổ hồng				10.2 tỷ	Yes	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Quận 2	1	1	49 m²	49 m²	Đầy đủ nội thất	HĐ mua bán	Đảo Kim Cương - Diamond Island	Canary	Chưa bàn giao	3.3 tỷ	No	No	No	No	No	No	No		12																					
Căn hộ	Quận 9	2	2	59.1 m²	54.6 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park			2.53 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	2	2	99 m²		Đầy đủ nội thất		Sunrise City			4.1 tỷ	No	No	No	No	Yes	Yes	No	No		Yes		No		Để ở	19/06/2018															
Căn hộ	Bình Thạnh	3	2	96.8 m²	90.4 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 3		5 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	1	50 m²	50 m²	Nội thất cơ bản	HĐ mua bán	Saigon Intela		Chưa bàn giao	1.55 tỷ	No	No	No	No	No	No	No	No							20/07/2020															
Căn hộ	Quận 9	2	2	66.66 m²		Không có nội thất	HĐ mua bán	Q7 Saigon Riverside	VENUS	Chưa bàn giao	2.4 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	3	2	83.2 m²	77.5 m²	Nội thất cơ bản	HĐ mua bán	Sunrise Riverside			3.4 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 2	3	2	90 m²	88 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 4		4.6 tỷ	No	No	No	No	No	No	No	No	5																					
Căn hộ	Quận 8	2	2	75.13 m²	75.13 m²	Nội thất cơ bản	HĐ mua bán	Akari City, Quận Bình Tân	AK6	Chưa bàn giao	2.63 tỷ	No	No	No	No	No	No	No		6																					
Căn hộ	Quận 1	2	1	73 m²	73 m²	Đầy đủ nội thất	HĐ mua bán	Vinhomes Golden River	The Aqua 1		7.8 tỷ	Yes	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	2	50.57 m²	45.47 m²	Không có nội thất		Saigon Intela	A		1.52 tỷ	No	No	No	No	No	No	No	No	11	No																				
Căn hộ	Quận 2	1	1	50 m²	50 m²	Đầy đủ nội thất		Icon 56			3.05 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 9	1	1	52 m²	48 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.03		1.9 tỷ	No	No	No	No	No	No	No	No		No																				
	Quận 11																										MCC5728	7.1 tỷ	Nhà phố												
Căn hộ	Quận 9	2	2	67.5 m²	62 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.05		3.04 tỷ	No	No	No	No	No	No	No	No	30																					
Căn hộ	Quận 9	2	2	66 m²	66 m²	Không có nội thất	HĐ mua bán	Q7 Saigon Riverside		Chưa bàn giao	2.34 tỷ	No	No	No	No	No	No	No	No							21/07/2020															
Căn hộ	Quận 7	2	1	57 m²	57 m²	Không có nội thất		Q7 Boulevard		Chưa bàn giao	2.7 tỷ	No	No	No	No	No	No	No	No		No					17/07/2020															
Căn hộ	Quận 9	2	2	71.42 m²	65.16 m²	Không có nội thất	HĐ mua bán	Saigon South Residence			2.83 tỷ	Yes	No	No	No	No	No	No	No			31/12/2020				01/04/2020															
Căn hộ	Nhà Bè	2	2	69 m²	69 m²	Nội thất cơ bản	HĐ mua bán	Eco Green Sài Gòn	M2	Chưa bàn giao	3.7 tỷ	No	No	No	No	No	No	No		12																					
Căn hộ	Nhà Bè	3	2	83.57 m²	77 m²	Đầy đủ nội thất	HĐ mua bán	Sunrise Riverside			3.95 tỷ	Yes	No	No	No	No	Yes	No	Yes	16	No																				
Căn hộ	Quận 2	2	2	88 m²	88 m²	Đầy đủ nội thất	HĐ mua bán	Sadora Apartment			6.7 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 8	2	2	66.6 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	MERCURY	Chưa bàn giao	2.48 tỷ	No	No	No	No	No	No	No	No	13																					
Căn hộ	Quận 9	2	2	59 m²	59 m²	Đầy đủ nội thất	Sổ hồng	Chung Cư B1 Trường Sa			2.5 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 8	1	1	50 m²	50 m²	Không có nội thất	HĐ mua bán	The Avila 2			1.35 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Quận 9	1	1	30.1 m²	26.3 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.06		1.57 tỷ	No	No	No	No	No	No	No	No	21																					
Căn hộ	Quận 2	3	3	162.37 m²	162.37 m²	Đầy đủ nội thất	Sổ hồng	Sunrise City	V3 Khu South		7.5 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	2	58.9 m²	54.6 m²	Nội thất cơ bản		Vinhomes Grand Park			2.1 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 7	2	2	64 m²		Nội thất cơ bản	HĐ mua bán	Saigon Mia			3.3 tỷ	No	No	No	No	No	No	No	No	8	No		No																		
Căn hộ	Quận 4	2	2	76.2 m²	69.9 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 3		4 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	1	1	52 m²	48 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S1.03		1.86 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	1	57 m²	57 m²	Đầy đủ nội thất	HĐ mua bán		B		3.16 tỷ	No	No	No	No	No	No	No	No	20	No																				
Căn hộ	Bình Chánh	2	2	75.83 m²	74 m²	Đầy đủ nội thất	HĐ mua bán	The Sun Avenue	Block 2		4.2 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 9	2	1	59 m²	54 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.03		2.4 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Bình Thạnh	3	3	105.6 m²	105.6 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn	A2	Chưa bàn giao	7 tỷ	No	No	No	No	No	No	No	No																						
Căn hộ	Quận 8	2	1	54 m²	54 m²	Không có nội thất		I-Home 1	A2		1.6 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 9	1	1	53.67 m²	53.67 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	URANUS	Chưa bàn giao	1.86 tỷ	No	No	No	No	No	No	No	No																						
Căn hộ	Bình Thạnh	2	2	63.7 m²		Đầy đủ nội thất		Vinhomes Central Park			3.98 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No		để ở hoặc cho thuê	19/06/2017															
Căn hộ	Quận 7	1	1	53.2 m²	53.2 m²	Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	MERCURY	Chưa bàn giao	2.1 tỷ	No	No	No	No	No	No	No		18																					
Căn hộ	Quận 4	2	2	73 m²	73 m²	Nội thất cơ bản	HĐ mua bán	Topaz Garden	B		2.4 tỷ	No	No	No	No	No	No	No	No	16																					
Căn hộ	Bình Thạnh	3	3	107.7 m²		Đầy đủ nội thất		Vinhomes Central Park			6.7 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No	No		03/08/2018															
Căn hộ	Quận 7	3	3	78.1 m²	70.46 m²	Đầy đủ nội thất		Saigon Intela		Chưa bàn giao	2.38 tỷ	No	No	No	No	No	No	No	No	16	No																				
Căn hộ	Quận 8	2	2	69 m²	63 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S3.05		3.1 tỷ	No	No	No	No	No	No	No	No	27																					
Căn hộ	Gò Vấp	1	1	45.6 m²	45.6 m²	Đầy đủ nội thất					1.49 tỷ	No	No	No	No	No	No	No	No	9	No		No	No																	
Căn hộ	Gò Vấp	2	1	58 m²	53 m²	Nội thất cơ bản		Picity High Park		Chưa bàn giao	1.99 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 10	1	1	49.5 m²	45.4 m²			Vinhomes Golden River	The Aqua 1		5.5 tỷ	Yes	No	Yes	Yes	Yes	Yes	No	Yes		No		No	No																	
Căn hộ	Quận 4	3	2	108 m²	108 m²	Đầy đủ nội thất	HĐ mua bán	Celadon City		Chưa bàn giao	5.2 tỷ	No	No	No	No	No	No	No	No	12																					
Căn hộ	Quận 8	2	2	40 m²	40 m²	Không có nội thất	Sổ hồng	Chung cư Ngô Gia Tự			2.2 tỷ	No	No	No	No	No	No	No	No	1	No																				
Căn hộ	Quận 7	1	1	57 m²	57 m²	Nội thất cơ bản	Sổ hồng				2.4 tỷ	No	No	No	No	No	No	No	No		No	01/01/2011	No																		
	Gò Vấp																										MBF4808	4.7 tỷ													
Căn hộ	Bình Thạnh	3	2	80.64 m²	80.64 m²	Nội thất cơ bản	HĐ mua bán	Eco Green Sài Gòn	HR2	Chưa bàn giao	4.2 tỷ	No	No	No	No	No	No	No		9																					
Căn hộ	Bình Thạnh	2	2	81.03 m²	73.12 m²	Đầy đủ nội thất	HĐ mua bán	One Verandah	JARDIN		6.3 tỷ	No	No	No	No	No	No	No	No	19																					
Căn hộ	Quận 1	2	2		101.85 m²	Nội thất cơ bản		Đảo Kim Cương - Diamond Island	Maldives	Chưa bàn giao	10 tỷ	No	No	No	No	No	No	No	No		No		No																		
Office-tel	Nhà Bè	2	2	70 m²	62 m²	Nội thất cơ bản	HĐ mua bán	Sunshine City Sài Gòn		Chưa bàn giao	3.9 tỷ	No	No	No	No	No	No	No	No							28/09/2020															
Căn hộ	Quận 9	2	1	52.33 m²	49.35 m²	Nội thất cơ bản		Eco Green Sài Gòn	HR1		3.2 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Quận 1	2	2	68 m²		Nội thất cơ bản		Vinhomes Central Park	Landmark 81	Chưa bàn giao	10.8 tỷ	No	No	No	No	Yes	No	No	No		No		No																		
Căn hộ	Quận 7	3	3	121.98 m²	114.46 m²	Không có nội thất	HĐ mua bán	Phú Mỹ Hưng Midtown			8.54 tỷ	No	No	No	No	No	No	No	No		No		No																		
	Gò Vấp			44.44																							MBC4356	3.9 tỷ	Nhà phố	2	2										
Căn hộ	Bình Thạnh	2	2	68.7 m²	68.7 m²	Nội thất cơ bản	HĐ mua bán	D'Lusso	Block A	Chưa bàn giao	4 tỷ	No	No	No	No	No	No	No		2																					
Căn hộ	Nhà Bè	3	2	97 m²	97 m²	Đầy đủ nội thất		Lexington Residence			3.95 tỷ	No	No	No	No	No	No	No	No	19	No		No																		
Căn hộ	Bình Thạnh	2	1	55 m²	54 m²	Đầy đủ nội thất	HĐ mua bán	La Astoria	La Astoria 2	Chưa bàn giao	2.65 tỷ	No	No	No	No	No	No	No		26																					
Căn hộ	Quận 4	1	1	54 m²	54 m²	Không có nội thất	Sổ hồng				3.8 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
Căn hộ	Quận 4	3	2	109 m²	109 m²	Đầy đủ nội thất		Vinhomes Central Park			7.8 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Căn hộ	Quận 9	1	1	31 m²	28 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.03		1.34 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 7	2	2	69 m²	69 m²	Nội thất cơ bản	HĐ mua bán	Saigon Homes			2 tỷ	No	No	No	No	No	No	No	No	15	No																				
Căn hộ	Bình Thạnh	3	2	104 m²	104 m²	Nội thất cơ bản		One Verandah	LUMINOSA		7.3 tỷ	No	No	No	No	No	No	No	No		No		No																		
Căn hộ	Bình Thạnh	3	2	104.2 m²	104.2 m²	Nội thất cơ bản	HĐ mua bán	D'Lusso	Block A	Chưa bàn giao	6.38 tỷ	No	No	No	No	No	No	No		9																					
Căn hộ	Nhà Bè	3	2	97 m²	94 m²	Đầy đủ nội thất	HĐ mua bán	Lexington Residence	LA		4.1 tỷ	No	No	No	No	No	No	No	No	17																					
Căn hộ	Quận 7	2	2	69.4 m²	63 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.05		2.94 tỷ	No	No	No	No	No	No	No	No	18																					
Căn hộ	Quận 9	1	1	49.19 m²				SaFira Khang Điền			1.94 tỷ	No	No	No	No	No	No	No	No	19	No		No	No								No									
Căn hộ	Bình Thạnh	3	2	107.2 m²		Đầy đủ nội thất	HĐ mua bán	Vinhomes Central Park			5.7 tỷ	Yes	No	No	Yes	Yes	Yes	No	No		No				Để ở	06/06/2017															
Nhà phố	Quận 2	2	2	15.8 m²	24.1 m²	Không có nội thất	Sổ hồng				2.95 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 7	2	2		84 m²			Vinhomes Central Park	LANDMARK 2		7.1 tỷ	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes		Yes		Yes	Yes								Yes									
Căn hộ	Quận 2	2	2	66.66 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	SATURN	Chưa bàn giao	2.23 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 8	2	1	45 m²	45 m²	Nội thất cơ bản	HĐ mua bán	Felisa Riverside			2 tỷ	No	No	No	No	No	No	No	No	3	No																				
Căn hộ	Quận 2	2	2	81.7 m²		Đầy đủ nội thất		Vinhomes Central Park			5 tỷ	Yes	No	No	No	Yes	Yes	No	No		Yes		No	No		22/11/2019															
Căn hộ	Quận 2	2	2	81.03 m²	73.12 m²	Nội thất cơ bản	HĐ mua bán	One Verandah	JARDIN		5.75 tỷ	No	No	No	No	No	No	No	No	7																					
Căn hộ	Bình Chánh	3	2	81 m²	74 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S2.05		3.31 tỷ	No	No	No	No	No	No	No	No		No																				
	Gò Vấp			52																							MBU4391	4.25 tỷ	Nhà phố	2	2										
Nhà phố	Quận 2	4	5	60 m²	186 m²	Đầy đủ nội thất	Sổ hồng				10.2 tỷ	No	No	No	No	No	No	No	No	3	No		No																		
Căn hộ	Quận 9	1	1	30 m²	26 m²	Không có nội thất	HĐ mua bán	Vinhomes Grand Park	S3.05		1.39 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Quận 8	2	1	29 m²	29 m²	Không có nội thất	Sổ hồng				2.15 tỷ	No	No	No	No	No	No	No	No	1	No		No																		
	Gò Vấp			54																							MBJ7672	6.5 tỷ	Nhà phố	3	2										
Căn hộ	Quận 7	1	1	53 m²		Nội thất cơ bản	HĐ mua bán	Q7 Saigon Riverside	URANUS	Chưa bàn giao	1.78 tỷ	No	No	No	No	No	No	No	No	24																					
Căn hộ	Quận 9	2	2	67 m²				SaFira Khang Điền			2.45 tỷ	No	No	No	No	No	No	No	No	15	No		No	No								No									
Căn hộ	Quận 2	3	2	97 m²	97 m²	Nội thất cơ bản	Sổ hồng				3.4 tỷ	No	No	No	No	No	No	No	No	8	No		No																		
Căn hộ	Quận 9	1	1	46.7 m²	43.3 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S1.03		1.91 tỷ	No	No	No	No	No	No	No	No	22																					
Căn hộ	Quận 8	2	2	66.6 m²	66.6 m²	Không có nội thất	HĐ mua bán	Q7 Saigon Riverside	MARS	Chưa bàn giao	2.5 tỷ	No	No	No	No	No	No	No		7																					
Căn hộ	Gò Vấp	2	2	78 m²	75 m²	Đầy đủ nội thất	HĐ mua bán	The Eastern	Block B		2.2 tỷ	No	No	No	No	No	No	No	No	19																					
Nhà phố	Quận 7	3	3	46.7 m²	92 m²	Nội thất cơ bản	Sổ hồng				3.6 tỷ	Yes	No	No	No	No	No	No	No	1	Yes		No																		
	Quận 8			69.8																							MBQ7684	5.6 tỷ	Nhà phố	5	4										
Căn hộ	Quận 7	2	1	59 m²	54 m²	Nội thất cơ bản	HĐ mua bán	Vinhomes Grand Park	S1.07		2.25 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 7	2	2	72 m²		Không có nội thất		An Gia Skyline			2.53 tỷ	No	No	No	No	No	No	No	No	12	No		No	No																	
Văn phòng	Quận 9			31.7 m²		Không có nội thất	HĐ mua bán				1.7 tỷ	No	No	No	No	No	No	No	No		No		No	No		03/06/2019						No					No				
Căn hộ	Quận 6	3	2	119 m²		Không có nội thất		Vista Verde			5.3 tỷ	No	No	No	No	No	No	No	No		No		No	No		03/08/2019															
	Gò Vấp																										MCA2162														
Căn hộ	Quận 9	2	2	68 m²	68 m²	Không có nội thất		Goldora Plaza			2.44 tỷ	No	No	No	No	No	No	No	No		No		No	No																	
Nhà phố	Quận 10	2	3	40.7 m²	81.4 m²	Nội thất cơ bản	Sổ hồng				4.2 tỷ	No	No	No	No	No	No	No	No	2	No		No																		
Căn hộ	Quận 12	2	2	78.65 m²	74 m²	Nội thất cơ bản	HĐ mua bán	City Gate 3		Chưa bàn giao	1.97 tỷ	No	No	No	No	No	No	No	No		No																				
Căn hộ	Quận 2	2	2	89 m²		Đầy đủ nội thất		Đảo Kim Cương - Diamond Island			5.7 tỷ	No	No	No	No	No	No	No	No		No		No	No		18/07/2019															
	Quận 9			56																							MCC9088	4.5 tỷ	Nhà phố	4	3										
Căn hộ	Quận 2	2	2	99.5 m²	99.5 m²	Đầy đủ nội thất	HĐ mua bán	Sunrise City	V6 Khu South		4.5 tỷ	No	No	No	No	No	No	No	No	7																					
	Quận 6			75																							MCA8652	3.4 tỷ	Căn hộ	2	2										
Căn hộ	Quận 4	2	2	73.12 m²	72 m²	Đầy đủ nội thất	HĐ mua bán	City Gate	A2		2.4 tỷ	No	No	No	No	No	No	No	No		No																				
Nhà phố	Quận 7	3	3	200 m²	200 m²	Nội thất cơ bản	Sổ hồng				3.3 tỷ	Yes	No	No	No	No	No	No	No	3					Ở	01/01/2017															
Căn hộ	Quận 2	1	1	49 m²	49 m²	Nội thất cơ bản	HĐ mua bán	Đảo Kim Cương - Diamond Island	Canary	Chưa bàn giao	3.3 tỷ	No	No	No	No	No	No	No		6																					
